date,TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,WD,WS,NEE_PI,FC,SC,H,SH,LE,SLE,G,TS_1,TS_2,P,RH,PA,CO2_1,CO2_2,VPD_PI,SWC_1,SWC_2,NETRAD,PPFD_IN,SW_IN,SW_DIF,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,RECO_PI,APAR,PPFD_DIF,FAPAR,ZL,timestamp
2011-06-04T00:00:00Z,201106041150,201106041566.66666,0.411625,20.601958333333332,231.403625,3.1107916666666666,-4.6532,-2.9987500000000002,0.05741666666666669,49.683458333333334,NaN,118.471625,NaN,NaN,14.397916666666667,NaN,0.04583333333333334,61.38641666666667,98.64679166666667,389.48383333333334,389.48383333333334,1.0970416666666667,6.932333333333333,NaN,173.02954166666666,573.5834583333333,269.0527083333333,NaN,NaN,42.15620833333333,366.215875,420.0266666666667,14.625375,11.902000000000001,NaN,NaN,NaN,NaN,2011-06-04T15:30:00Z
2011-06-05T00:00:00Z,201106051150,201106051566.66666,0.318,19.148,278.22,2.448875,-9.479,-4.384708333333333,-0.02858333333333329,93.389875,NaN,90.74479166666667,NaN,NaN,14.501208333333334,NaN,0,50.28745833333333,99.106375,388.6734166666667,388.6734166666667,1.1645416666666666,6.497916666666667,NaN,205.23983333333334,760.14775,350.680875,NaN,NaN,57.006458333333335,321.18608333333333,409.62075,11.229541666666666,NaN,NaN,NaN,NaN,NaN,2011-06-05T15:30:00Z
2011-06-06T00:00:00Z,201106061150,201106061566.66666,0.3297083333333333,20.489916666666666,163.08179166666667,3.043125,-8.3325,-2.4779583333333335,0.090083333333333307,49.93725,NaN,88.09758333333333,NaN,NaN,14.754291666666667,NaN,0.020833333333333336,60.506750000000004,98.49891666666667,393.1972083333333,393.1972083333333,1.1220416666666666,6.092708333333333,NaN,175.79216666666667,616.7925,279.5455,NaN,NaN,43.38741666666667,360.88329166666665,417.930875,14.579375,NaN,NaN,NaN,NaN,NaN,2011-06-06T15:30:00Z
2011-06-07T00:00:00Z,201106071150,201106071566.66666,0.3912083333333333,22.447791666666667,180.90554166666666,3.0949999999999998,-4.737785714285714,-3.289083333333333,-0.18075000000000002,47.975541666666665,NaN,101.32125,NaN,NaN,16.024083333333333,NaN,0,72.597375,98.01595833333333,394.97316666666666,394.97316666666666,0.9155416666666667,5.684375,NaN,199.46545833333334,676.1296666666667,307.649,NaN,NaN,47.799375,370.40225,430.7875833333333,20.080958333333335,5.9915,NaN,NaN,NaN,NaN,2011-06-07T15:30:00Z
2011-06-08T00:00:00Z,201106081150,201106081566.66666,0.6747826086956522,22.189083333333333,192.93130434782609,4.516217391304348,3.228,2.3508695652173914,-0.09020833333333328,-57.880826086956525,NaN,38.53495652173913,NaN,NaN,16.582125,NaN,0.9125,77.22295833333334,97.75083333333333,386.6422083333333,386.6422083333333,0.668,7.894916666666667,NaN,53.040470588235294,206.98309523809525,94.48022727272728,NaN,NaN,18.34863157894737,382.45017647058825,428.7262777777778,21.190458333333332,8.599,NaN,NaN,NaN,NaN,2011-06-08T15:30:00Z
2011-06-09T00:00:00Z,201106091150,201106091566.66666,0.55425,12.2125,319.50666666666666,3.4618333333333333,-7.82755,-6.723916666666667,0.06379166666666666,80.68004166666667,NaN,63.216833333333334,NaN,NaN,14.676041666666666,NaN,0,76.887625,98.83845833333334,388.2742083333333,388.2742083333333,0.34158333333333335,9.409416666666667,NaN,138.64833333333334,444.73470833333334,212.600125,NaN,NaN,35.60508333333333,336.60970833333334,374.95658333333336,11.290958333333334,5.3790000000000004,NaN,NaN,NaN,NaN,2011-06-09T15:30:00Z
2011-06-10T00:00:00Z,201106101150,201106101566.66666,0.444875,10.352041666666667,53.717166666666664,3.490458333333333,-6.3133333333333335,-4.550833333333333,-0.029666666666666654,9.469208333333333,NaN,37.162875,NaN,NaN,12.593,NaN,0,68.789625,99.080375,388.3874583333333,388.3874583333333,0.39870833333333333,8.724041666666666,NaN,64.0705,247.398625,112.61958333333334,NaN,NaN,19.189916666666665,333.904375,363.26391666666666,8.980875,4.012333333333333,NaN,NaN,NaN,NaN,2011-06-10T15:30:00Z
2011-06-11T00:00:00Z,201106111150,201106111566.66666,0.4374,10.961458333333333,183.042,3.2447333333333335,-0.36090000000000005,0.877,-0.102,-1.6830666666666667,NaN,11.104933333333333,NaN,NaN,11.806708333333333,NaN,0.7583333333333334,89.54645833333333,98.46741666666667,384.59945833333336,384.59945833333336,0.13966666666666666,10.882708333333333,NaN,50.06995833333333,129.31208333333333,62.07975,NaN,NaN,9.791125,364.212125,366.4355,12.127166666666668,5.643,NaN,NaN,NaN,NaN,2011-06-11T15:30:00Z
2011-06-12T00:00:00Z,201106121150,201106121566.66666,0.6190416666666667,14.01225,292.20829166666664,3.8917916666666668,-9.43157894736842,-6.7660833333333334,0.07354166666666669,87.30437500000001,NaN,94.34004166666666,NaN,NaN,12.34325,NaN,0,67.479625,98.843875,383.83529166666665,383.83529166666665,0.6124583333333333,10.174166666666666,NaN,220.319375,702.8219583333333,339.05879166666665,NaN,NaN,55.72145833333333,321.00533333333334,384.0230833333333,10.457416666666667,4.77075,NaN,NaN,NaN,NaN,2011-06-12T15:30:00Z
2011-06-13T00:00:00Z,201106131150,201106131566.66666,0.47158333333333335,17.515875,236.3085,3.6378333333333335,-9.2218,-5.383416666666666,-0.08329166666666665,49.14120833333333,NaN,104.233375,NaN,NaN,13.219208333333333,NaN,0,50.02495833333334,99.07545833333333,385.2199166666667,385.2199166666667,1.13375,9.277083333333334,NaN,200.670625,718.620125,339.8464583333333,NaN,NaN,55.70404166666667,319.5294583333333,403.00154166666664,9.775791666666667,8.433,NaN,170.73059999999998,NaN,NaN,2011-06-13T15:30:00Z
